gain	0	1	-53.31
gain	1	0	-53.17
gain	0	2	-71.74
gain	2	0	-70.19
gain	0	3	-74.56
gain	3	0	-74.71
gain	0	4	-81.11
gain	4	0	-79.49
gain	0	5	-84.83
gain	5	0	-84.69
gain	0	6	-79.00
gain	6	0	-78.95
gain	0	7	-72.23
gain	7	0	-73.45
gain	0	8	-61.55
gain	8	0	-61.74
gain	0	9	-61.26
gain	9	0	-62.36
gain	0	10	-65.04
gain	10	0	-65.02
gain	0	11	-78.13
gain	11	0	-79.51
gain	0	12	-79.36
gain	12	0	-80.15
gain	0	13	-77.33
gain	13	0	-79.30
gain	0	14	-83.88
gain	14	0	-85.32
gain	0	15	-84.42
gain	15	0	-85.18
gain	0	16	-84.39
gain	16	0	-85.68
gain	0	17	-83.58
gain	17	0	-84.57
gain	0	18	-74.37
gain	18	0	-74.71
gain	0	19	-78.87
gain	19	0	-79.49
gain	0	20	-88.45
gain	20	0	-89.02
gain	0	21	-80.38
gain	21	0	-81.98
gain	0	22	-87.19
gain	22	0	-86.87
gain	0	23	-82.19
gain	23	0	-82.42
gain	0	24	-90.96
gain	24	0	-89.38
gain	0	25	-90.14
gain	25	0	-88.94
gain	0	26	-82.21
gain	26	0	-81.87
gain	0	27	-88.92
gain	27	0	-89.57
gain	0	28	-85.12
gain	28	0	-83.24
gain	0	29	-87.84
gain	29	0	-88.15
gain	0	30	-93.76
gain	30	0	-93.16
gain	0	31	-84.88
gain	31	0	-84.37
gain	0	32	-91.57
gain	32	0	-93.64
gain	0	33	-94.68
gain	33	0	-93.88
gain	0	34	-92.76
gain	34	0	-93.77
gain	0	35	-98.09
gain	35	0	-98.10
gain	0	36	-93.76
gain	36	0	-95.03
gain	0	37	-92.66
gain	37	0	-93.18
gain	0	38	-96.56
gain	38	0	-97.35
gain	0	39	-96.17
gain	39	0	-96.46
gain	0	40	-97.27
gain	40	0	-97.93
gain	0	41	-103.53
gain	41	0	-103.67
gain	0	42	-98.15
gain	42	0	-99.86
gain	0	43	-100.36
gain	43	0	-100.01
gain	0	44	-105.21
gain	44	0	-105.09
gain	0	45	-101.86
gain	45	0	-101.79
gain	0	46	-98.07
gain	46	0	-102.05
gain	0	47	-103.61
gain	47	0	-104.80
gain	0	48	-99.44
gain	48	0	-100.13
gain	0	49	-99.68
gain	49	0	-101.17
gain	0	50	-98.07
gain	50	0	-97.53
gain	0	51	-104.53
gain	51	0	-103.44
gain	0	52	-97.07
gain	52	0	-97.03
gain	0	53	-103.87
gain	53	0	-105.16
gain	0	54	-101.11
gain	54	0	-100.94
gain	0	55	-106.67
gain	55	0	-108.38
gain	0	56	-105.41
gain	56	0	-108.26
gain	0	57	-104.93
gain	57	0	-106.82
gain	0	58	-102.45
gain	58	0	-103.09
gain	0	59	-101.27
gain	59	0	-101.27
gain	0	60	-104.09
gain	60	0	-105.49
gain	0	61	-103.23
gain	61	0	-102.89
gain	0	62	-103.54
gain	62	0	-104.27
gain	0	63	-105.96
gain	63	0	-105.58
gain	0	64	-105.81
gain	64	0	-105.64
gain	0	65	-105.90
gain	65	0	-105.39
gain	0	66	-105.59
gain	66	0	-106.39
gain	0	67	-110.37
gain	67	0	-109.51
gain	0	68	-109.07
gain	68	0	-111.33
gain	0	69	-105.67
gain	69	0	-105.58
gain	0	70	-109.83
gain	70	0	-111.10
gain	0	71	-113.40
gain	71	0	-112.68
gain	0	72	-108.40
gain	72	0	-107.20
gain	0	73	-105.89
gain	73	0	-106.02
gain	0	74	-105.44
gain	74	0	-107.44
gain	0	75	-103.00
gain	75	0	-102.36
gain	0	76	-117.27
gain	76	0	-115.82
gain	0	77	-107.02
gain	77	0	-105.43
gain	0	78	-108.32
gain	78	0	-108.03
gain	0	79	-110.23
gain	79	0	-109.24
gain	0	80	-107.33
gain	80	0	-107.76
gain	0	81	-114.55
gain	81	0	-115.00
gain	0	82	-112.00
gain	82	0	-112.20
gain	0	83	-108.67
gain	83	0	-107.82
gain	0	84	-112.56
gain	84	0	-111.38
gain	0	85	-112.81
gain	85	0	-111.60
gain	0	86	-108.03
gain	86	0	-110.01
gain	0	87	-111.65
gain	87	0	-112.01
gain	0	88	-109.87
gain	88	0	-110.10
gain	0	89	-115.06
gain	89	0	-113.97
gain	0	90	-112.00
gain	90	0	-113.90
gain	0	91	-116.54
gain	91	0	-117.32
gain	0	92	-103.65
gain	92	0	-104.58
gain	0	93	-111.43
gain	93	0	-110.92
gain	0	94	-112.87
gain	94	0	-114.36
gain	0	95	-111.01
gain	95	0	-111.26
gain	0	96	-116.35
gain	96	0	-115.77
gain	0	97	-118.02
gain	97	0	-118.19
gain	0	98	-120.11
gain	98	0	-122.12
gain	0	99	-111.78
gain	99	0	-111.49
gain	1	2	-53.34
gain	2	1	-51.93
gain	1	3	-70.07
gain	3	1	-70.36
gain	1	4	-80.36
gain	4	1	-78.90
gain	1	5	-77.30
gain	5	1	-77.30
gain	1	6	-75.87
gain	6	1	-75.96
gain	1	7	-61.15
gain	7	1	-62.52
gain	1	8	-54.78
gain	8	1	-55.11
gain	1	9	-67.16
gain	9	1	-68.40
gain	1	10	-73.24
gain	10	1	-73.36
gain	1	11	-62.50
gain	11	1	-64.03
gain	1	12	-73.46
gain	12	1	-74.40
gain	1	13	-76.34
gain	13	1	-78.47
gain	1	14	-74.26
gain	14	1	-75.84
gain	1	15	-83.11
gain	15	1	-84.02
gain	1	16	-82.44
gain	16	1	-83.88
gain	1	17	-77.41
gain	17	1	-78.54
gain	1	18	-70.86
gain	18	1	-71.34
gain	1	19	-83.18
gain	19	1	-83.96
gain	1	20	-83.38
gain	20	1	-84.10
gain	1	21	-83.77
gain	21	1	-85.52
gain	1	22	-84.85
gain	22	1	-84.68
gain	1	23	-84.01
gain	23	1	-84.38
gain	1	24	-91.85
gain	24	1	-90.41
gain	1	25	-91.53
gain	25	1	-90.48
gain	1	26	-98.09
gain	26	1	-97.89
gain	1	27	-90.17
gain	27	1	-90.97
gain	1	28	-88.03
gain	28	1	-86.29
gain	1	29	-94.83
gain	29	1	-95.28
gain	1	30	-88.46
gain	30	1	-88.01
gain	1	31	-95.65
gain	31	1	-95.29
gain	1	32	-93.70
gain	32	1	-95.91
gain	1	33	-94.99
gain	33	1	-94.34
gain	1	34	-95.15
gain	34	1	-96.31
gain	1	35	-91.89
gain	35	1	-92.05
gain	1	36	-100.10
gain	36	1	-101.51
gain	1	37	-94.52
gain	37	1	-95.20
gain	1	38	-99.06
gain	38	1	-99.99
gain	1	39	-98.36
gain	39	1	-98.80
gain	1	40	-96.89
gain	40	1	-97.70
gain	1	41	-95.78
gain	41	1	-96.07
gain	1	42	-96.78
gain	42	1	-98.63
gain	1	43	-95.62
gain	43	1	-95.41
gain	1	44	-97.44
gain	44	1	-97.46
gain	1	45	-98.56
gain	45	1	-98.64
gain	1	46	-100.16
gain	46	1	-104.29
gain	1	47	-100.28
gain	47	1	-101.62
gain	1	48	-101.74
gain	48	1	-102.57
gain	1	49	-100.18
gain	49	1	-101.82
gain	1	50	-102.40
gain	50	1	-102.00
gain	1	51	-107.35
gain	51	1	-106.41
gain	1	52	-101.13
gain	52	1	-101.23
gain	1	53	-104.20
gain	53	1	-105.64
gain	1	54	-103.88
gain	54	1	-103.86
gain	1	55	-107.84
gain	55	1	-109.70
gain	1	56	-109.66
gain	56	1	-112.66
gain	1	57	-98.42
gain	57	1	-100.46
gain	1	58	-102.51
gain	58	1	-103.30
gain	1	59	-100.20
gain	59	1	-100.35
gain	1	60	-100.53
gain	60	1	-102.08
gain	1	61	-106.76
gain	61	1	-106.57
gain	1	62	-103.13
gain	62	1	-104.00
gain	1	63	-103.63
gain	63	1	-103.39
gain	1	64	-104.60
gain	64	1	-104.58
gain	1	65	-112.20
gain	65	1	-111.84
gain	1	66	-104.78
gain	66	1	-105.72
gain	1	67	-102.54
gain	67	1	-101.84
gain	1	68	-100.86
gain	68	1	-103.26
gain	1	69	-108.18
gain	69	1	-108.23
gain	1	70	-107.59
gain	70	1	-109.00
gain	1	71	-104.27
gain	71	1	-103.69
gain	1	72	-111.64
gain	72	1	-110.59
gain	1	73	-110.33
gain	73	1	-110.61
gain	1	74	-107.90
gain	74	1	-110.04
gain	1	75	-109.99
gain	75	1	-109.50
gain	1	76	-108.60
gain	76	1	-107.29
gain	1	77	-111.10
gain	77	1	-109.66
gain	1	78	-108.24
gain	78	1	-108.10
gain	1	79	-112.84
gain	79	1	-112.01
gain	1	80	-110.85
gain	80	1	-111.43
gain	1	81	-110.83
gain	81	1	-111.43
gain	1	82	-113.16
gain	82	1	-113.50
gain	1	83	-104.86
gain	83	1	-104.16
gain	1	84	-114.98
gain	84	1	-113.94
gain	1	85	-112.61
gain	85	1	-111.55
gain	1	86	-113.07
gain	86	1	-115.20
gain	1	87	-107.64
gain	87	1	-108.14
gain	1	88	-118.23
gain	88	1	-118.61
gain	1	89	-106.32
gain	89	1	-105.38
gain	1	90	-114.46
gain	90	1	-116.52
gain	1	91	-111.83
gain	91	1	-112.76
gain	1	92	-112.36
gain	92	1	-113.43
gain	1	93	-118.18
gain	93	1	-117.82
gain	1	94	-114.60
gain	94	1	-116.24
gain	1	95	-113.22
gain	95	1	-113.62
gain	1	96	-106.79
gain	96	1	-106.36
gain	1	97	-121.95
gain	97	1	-122.27
gain	1	98	-116.84
gain	98	1	-119.00
gain	1	99	-113.05
gain	99	1	-112.91
gain	2	3	-54.22
gain	3	2	-55.92
gain	2	4	-67.74
gain	4	2	-67.68
gain	2	5	-75.04
gain	5	2	-76.45
gain	2	6	-57.33
gain	6	2	-58.83
gain	2	7	-53.30
gain	7	2	-56.08
gain	2	8	-66.31
gain	8	2	-68.06
gain	2	9	-68.50
gain	9	2	-71.15
gain	2	10	-80.86
gain	10	2	-82.39
gain	2	11	-64.91
gain	11	2	-67.85
gain	2	12	-71.04
gain	12	2	-73.39
gain	2	13	-71.42
gain	13	2	-74.96
gain	2	14	-71.94
gain	14	2	-74.93
gain	2	15	-83.53
gain	15	2	-85.85
gain	2	16	-80.19
gain	16	2	-83.04
gain	2	17	-72.24
gain	17	2	-74.78
gain	2	18	-79.19
gain	18	2	-81.08
gain	2	19	-77.08
gain	19	2	-79.26
gain	2	20	-87.21
gain	20	2	-89.34
gain	2	21	-83.64
gain	21	2	-86.80
gain	2	22	-81.19
gain	22	2	-82.43
gain	2	23	-82.17
gain	23	2	-83.96
gain	2	24	-79.52
gain	24	2	-79.49
gain	2	25	-83.34
gain	25	2	-83.70
gain	2	26	-86.59
gain	26	2	-87.80
gain	2	27	-82.34
gain	27	2	-84.55
gain	2	28	-90.04
gain	28	2	-89.71
gain	2	29	-88.44
gain	29	2	-90.30
gain	2	30	-92.25
gain	30	2	-93.21
gain	2	31	-87.77
gain	31	2	-88.82
gain	2	32	-91.25
gain	32	2	-94.88
gain	2	33	-91.21
gain	33	2	-91.96
gain	2	34	-85.57
gain	34	2	-88.14
gain	2	35	-90.65
gain	35	2	-92.22
gain	2	36	-90.25
gain	36	2	-93.08
gain	2	37	-93.43
gain	37	2	-95.52
gain	2	38	-93.06
gain	38	2	-95.39
gain	2	39	-95.55
gain	39	2	-97.40
gain	2	40	-91.70
gain	40	2	-93.92
